1700007F19Rik,0,0,0,0,0,0,0
1700007G11Rik,0,0,0,0,0,0,0
1700007J10Rik,0,0,0,3,1,1,4
1700007K09Rik,0,0,0,0,0,0,0
1700007K13Rik,1,3,3,2,2,2,0
1700007L15Rik,14,13,12,15,5,4,8
1700007P06Rik,0,0,0,0,0,0,0
1700008C04Rik,0,0,0,0,0,0,0
1700008J07Rik,82,117,117,75,93,75,61
1700008K24Rik,0,0,0,0,0,0,0
1700008O03Rik,0,0,1,0,0,1,0
1700008P02Rik,0,0,0,0,0,0,0
1700009C05Rik,0,0,0,0,0,0,0
1700009J07Rik,0,0,0,1,0,0,0
1700009N14Rik,0,0,0,0,0,0,0
1700010B08Rik,0,0,0,0,0,0,0
1700010D01Rik,0,0,0,0,0,0,0
1700010I02Rik,0,0,0,0,0,0,0
1700010I14Rik,6,2,14,12,2,8,8
1700010J16Rik,0,0,0,0,0,0,0
1700010K23Rik,0,0,1,0,0,0,0
1700011A15Rik,0,0,0,0,0,0,0
1700011B04Rik,0,0,0,0,0,0,0
1700011C11Rik,0,0,0,0,0,0,0
1700011E24Rik,0,0,1,3,0,0,0
1700011H14Rik,0,0,0,0,0,0,0
1700011I03Rik,0,0,2,1,2,1,0
1700011L22Rik,0,2,0,0,0,0,0
1700011M02Rik,0,0,0,0,0,0,0
1700012A03Rik,0,0,0,0,0,0,0
1700012B07Rik,0,0,0,0,0,0,0
1700012B09Rik,0,0,0,0,0,0,0
1700012C14Rik,0,0,0,0,0,0,0
1700012D01Rik,8,4,7,3,6,11,8
1700012D14Rik,14,3,11,5,5,7,10
1700012D16Rik,0,0,0,0,0,0,0
1700012H19Rik,0,0,0,0,0,0,0
1700012I11Rik,0,0,0,2,0,0,0
1700012L04Rik,0,0,0,0,0,0,0
1700012P22Rik,0,0,0,0,0,0,0
1700013D24Rik,0,0,0,0,0,0,0
1700013F07Rik,0,1,0,0,0,1,1
1700013G24Rik,0,3,0,0,0,2,0
1700013H16Rik,0,0,0,0,0,0,0
1700015E13Rik,0,0,0,0,0,0,0
1700015F17Rik,0,1,0,2,0,0,0
1700015G11Rik,0,0,0,0,0,0,0
1700016C15Rik,10,4,10,21,8,6,6
1700016D06Rik,1,0,0,0,0,0,0
1700016G22Rik,0,0,0,0,0,0,0
1700016H13Rik,0,0,0,2,0,0,0
1700016K19Rik,0,0,0,0,0,0,0
1700016L04Rik,0,1,1,0,0,0,1
1700016L21Rik,0,1,0,0,0,0,0
1700016P04Rik,0,0,0,0,0,0,0
1700017B05Rik,199,161,217,254,157,167,135
1700017D01Rik,0,0,0,0,0,0,0
1700017G19Rik,0,0,0,0,0,0,0
1700017J07Rik,0,0,0,0,0,0,0
1700017L05Rik,0,0,0,0,0,0,0
1700017N19Rik,0,0,0,0,0,0,0
1700018A04Rik,0,0,0,0,0,0,0
1700018B08Rik,0,0,0,0,0,0,0
1700018B24Rik,0,0,0,0,0,0,0
1700018C11Rik,0,0,0,0,0,0,0
1700018F24Rik,0,0,0,0,0,0,0
1700018G05Rik,0,0,0,0,0,0,0
1700018L02Rik,10,10,10,20,9,11,6
1700019A02Rik,0,0,1,0,1,0,1
1700019B03Rik,0,0,0,0,0,0,0
1700019B21Rik,0,0,0,0,0,0,0
1700019C18Rik,0,0,0,0,0,0,0
1700019D03Rik,1,8,10,2,6,5,1
1700019E08Rik,0,0,0,0,0,0,0
1700019G17Rik,19,10,22,13,19,14,15
1700019G24Rik,0,0,0,0,0,0,0
1700019L03Rik,0,1,0,0,1,2,2
1700019M22Rik,0,0,0,0,0,0,0
1700019N19Rik,0,0,0,0,0,0,0
1700019O17Rik,0,0,0,0,0,0,0
1700020A23Rik,0,0,0,0,0,0,0
1700020D05Rik,10,2,13,3,6,5,5
1700020D14Rik,0,0,0,0,0,0,0
1700020G17Rik,0,0,0,0,0,0,0
1700020I14Rik,1102,1137,3379,5215,3361,2009,1985
1700020L24Rik,0,0,0,1,0,0,0
1700020M21Rik,0,0,0,0,0,0,0
1700020N01Rik,0,0,0,0,0,0,0
1700020N15Rik,0,0,0,0,0,0,0
1700020N18Rik,0,0,0,0,1,0,1
1700021F05Rik,1837,1795,1346,862,1454,942,860
1700021F07Rik,0,0,0,0,0,0,0
1700021K19Rik,1092,825,1281,696,968,1028,860
1700021N21Rik,0,0,0,0,0,0,0
1700022A21Rik,0,0,0,0,0,0,0
1700022A22Rik,0,0,0,0,0,0,0
1700022E09Rik,0,0,0,0,0,0,0
1700022H01Rik,0,0,0,0,0,0,0
1700022H16Rik,0,0,0,0,0,0,0
1700022I11Rik,0,0,0,0,0,0,0
1700023C21Rik,0,0,0,0,0,0,0
1700023F02Rik,0,0,0,0,0,0,0
1700023F06Rik,0,0,0,1,0,0,1
1700024B18Rik,0,0,0,0,0,0,0
1700024F13Rik,0,0,0,0,0,0,0
1700024G13Rik,0,0,0,0,0,0,0
1700024I08Rik,0,0,0,0,0,0,0
1700024N05Rik,0,0,0,0,0,0,0
1700024P04Rik,0,0,0,0,0,0,0
1700024P16Rik,1,2,0,1,1,1,0
1700025B11Rik,1,0,0,0,0,0,0
1700025C18Rik,0,0,0,0,0,0,0
1700025F22Rik,0,0,0,0,0,0,0
1700025F24Rik,0,0,0,0,0,0,0
1700025G04Rik,1854,1812,2846,1795,2376,1535,1620
1700025J12Rik,0,0,0,0,0,0,0
1700025K24Rik,0,0,0,0,0,0,0
1700025M24Rik,0,0,0,0,0,0,0
1700025N23Rik,0,0,1,1,0,0,0
1700026D08Rik,0,0,0,0,0,0,0
1700026D11Rik,0,0,0,0,0,0,0
1700026F02Rik,0,0,0,0,0,0,0
1700026J14Rik,0,1,1,0,0,2,0
1700026L06Rik,0,0,0,0,0,0,1
1700027A15Rik,0,0,0,0,0,0,0
1700027F06Rik,0,0,0,0,0,0,0
1700027F09Rik,0,0,0,0,0,0,0
1700027H10Rik,0,0,0,0,0,0,0
1700027I24Rik,0,0,0,0,0,0,0
1700027J07Rik,2,2,8,7,6,18,11
1700028B04Rik,0,0,0,0,0,0,0
1700028D13Rik,0,0,0,0,0,0,0
1700028E10Rik,1,1,0,0,0,0,2
1700028I16Rik,0,0,0,0,0,0,2
1700028J19Rik,1,1,2,1,8,2,6
1700028K03Rik,0,0,0,1,1,0,0
1700028M03Rik,0,0,0,0,0,0,0
1700028P14Rik,0,0,0,0,0,0,0
1700028P15Rik,0,0,0,0,0,0,0
1700029B22Rik,0,0,0,0,0,0,0
1700029F12Rik,0,0,0,0,0,0,0
1700029H14Rik,1,0,0,0,0,0,0
1700029I15Rik,8,2,3,0,2,0,2
1700029J03Rik,0,0,0,0,0,0,0
1700029J07Rik,8,10,9,6,5,9,8
1700029M20Rik,0,0,0,0,0,0,0
1700029N11Rik,0,0,0,0,0,0,0
1700029P11Rik,0,0,0,0,0,0,0
1700030A11Rik,0,0,0,0,0,0,0
1700030C10Rik,0,0,4,6,0,0,0
1700030F04Rik,0,0,0,0,0,0,0
1700030F18Rik,0,0,0,0,0,0,0
1700030J22Rik,4,1,4,3,6,4,5
1700030K09Rik,125,114,121,69,98,91,104
1700030L20Rik,4,6,2,4,7,1,6
1700030M09Rik,0,0,0,0,0,0,0
1700030N03Rik,0,0,0,0,0,0,0
1700030O20Rik,0,0,0,0,0,0,0
1700031A10Rik,0,0,0,0,0,0,0
1700031F05Rik,0,0,0,0,0,0,0
1700031M16Rik,0,0,0,0,0,0,0
1700031P21Rik,0,0,0,0,0,0,0
1700034E13Rik,1,0,0,0,0,0,0
1700034G24Rik,0,0,0,0,0,0,0
1700034H15Rik,9,4,4,14,6,9,3
1700034I23Rik,0,0,1,0,0,0,5
1700034J05Rik,0,0,0,0,0,0,0
1700034K08Rik,0,0,0,0,0,0,0
1700034O15Rik,0,0,0,0,0,0,0
1700034P13Rik,0,0,1,0,0,0,0
1700036G14Rik,0,0,0,0,0,0,0
1700037C18Rik,27,19,25,34,12,21,21
1700037H04Rik,90,118,104,67,68,99,63
1700039E15Rik,0,0,0,0,0,0,0
1700039E22Rik,0,0,0,0,0,0,0
1700040L02Rik,5,16,6,2,6,1,0
1700041A01Rik,0,0,0,0,0,0,0
1700041C23Rik,0,0,0,0,0,0,0
1700041M19Rik,0,0,0,0,0,0,0
1700042G07Rik,0,0,0,0,0,0,0
1700042G15Rik,0,2,1,0,0,3,1
1700042O10Rik,0,11,0,1,0,2,0
1700044C05Rik,0,0,0,0,0,0,0
1700044K03Rik,0,0,0,0,0,0,0
1700045H11Rik,1,0,0,0,0,1,0
1700046C09Rik,0,0,0,0,0,0,0
1700047A11Rik,0,0,0,0,0,0,0
1700047E10Rik,0,0,0,0,0,0,0
1700047G03Rik,0,0,0,0,0,0,0
1700047I17Rik2,0,0,0,0,0,0,0
1700047L14Rik,0,0,0,0,0,0,0
1700047M11Rik,1,3,2,1,2,0,0
1700048M11Rik,0,0,0,0,0,0,0
1700048O20Rik,10,9,5,3,4,2,5
1700049E15Rik,0,0,0,0,0,0,0
1700049E22Rik,0,0,0,0,0,0,0
1700049G17Rik,47,38,74,36,52,50,60
1700049L16Rik,0,0,0,0,0,0,0
1700051A21Rik,0,0,0,0,0,0,0
1700052I22Rik,0,0,0,0,0,0,0
1700052K11Rik,175,153,168,146,117,97,79
1700054A03Rik,0,0,0,0,0,0,0
1700054K19Rik,0,0,0,0,0,0,0
1700054M17Rik,0,0,0,0,0,0,0
1700055C04Rik,0,0,0,0,0,0,0
1700056E22Rik,42,28,46,36,17,35,20
1700057G04Rik,0,0,0,0,0,0,0
1700057H15Rik,0,0,0,0,0,0,0
1700057H21Rik,0,0,0,0,0,0,0
1700060C16Rik,0,0,0,0,0,0,0
1700060C20Rik,0,0,0,0,0,0,0
1700061F12Rik,0,0,0,0,0,0,0
1700061G19Rik,2,0,0,1,0,2,0
1700061I17Rik,0,0,0,0,0,0,0
1700061J23Rik,0,0,0,0,0,0,0
1700063A18Rik,0,0,0,0,0,0,0
1700063D05Rik,0,0,0,0,0,0,0
1700063O14Rik,1,0,0,0,0,0,0
1700064J06Rik,2,1,0,0,2,0,0
1700064M15Rik,0,0,1,0,0,0,0
1700065D16Rik,0,0,1,0,0,0,0
1700065I16Rik,0,0,0,0,0,0,0
1700065J11Rik,0,0,0,0,0,0,0
1700065J18Rik,0,0,0,0,0,0,0
1700065L07Rik,0,0,0,0,0,0,0
1700065O20Rik,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0
1700066B19Rik,4,10,9,9,5,11,8
1700066J03Rik,0,0,0,0,0,0,0
1700066M21Rik,148,107,118,88,118,67,64
1700066N21Rik,0,0,0,0,0,0,0
1700066O22Rik,0,0,0,0,0,0,0
1700067G17Rik,0,0,0,0,0,0,0
1700067K01Rik,7,0,2,0,0,0,1
1700067P10Rik,0,0,0,0,0,0,0
1700069L16Rik,0,0,2,0,0,0,1
1700069P05Rik,0,0,0,0,0,0,0
1700071K01Rik,0,0,0,0,0,0,0
1700071M16Rik,0,0,0,0,0,1,0
1700072B07Rik,0,0,0,0,0,0,0
1700072I22Rik,0,0,0,0,0,0,0
1700072O05Rik,0,0,0,0,0,0,0
1700073E17Rik,0,0,0,0,0,0,0
1700074H08Rik,0,0,0,0,0,0,0
1700074P13Rik,0,0,0,0,0,0,0
1700080E11Rik,0,0,0,0,0,0,0
1700080N15Rik,0,0,0,0,0,0,0
1700080O16Rik,0,0,0,0,0,0,0
1700081H04Rik,0,0,1,0,0,0,0
1700084C01Rik,0,0,3,0,2,0,0
1700084D21Rik,0,0,0,0,0,0,0
1700084E18Rik,8,4,7,4,8,11,6
1700084F23Rik,0,0,0,0,0,0,0
1700084J12Rik,0,0,0,0,0,0,0
1700084M14Rik,0,0,0,0,0,0,0
1700085C21Rik,0,0,0,0,0,0,1
1700086L19Rik,0,0,0,0,0,0,0
1700086O06Rik,15,25,25,12,16,11,19
1700088E04Rik,6,27,9,20,17,10,7
1700091H14Rik,0,0,0,0,0,0,0
1700092C02Rik,0,0,0,0,0,0,0
1700092C10Rik,0,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0,0
1700092K14Rik,0,0,0,0,0,0,0
1700092M07Rik,1,0,0,0,1,0,2
1700093K21Rik,0,0,1,0,0,0,0
1700094D03Rik,81,48,83,36,58,38,62
1700094J05Rik,1,2,5,5,1,0,0
1700094M24Rik,0,0,0,0,0,0,0
1700095A21Rik,0,0,0,0,0,0,0
1700095B10Rik,5,10,12,0,3,11,8
1700095J12Rik,0,0,0,0,0,0,0
1700096J18Rik,0,0,0,0,0,0,0
1700096K18Rik,45,56,72,69,57,19,44
1700096P03Rik,0,0,0,0,0,0,0
1700097N02Rik,0,0,0,0,0,0,0
1700099I09Rik,0,0,2,0,1,0,2
1700100I10Rik,0,0,0,0,0,0,0
1700100L14Rik,0,0,0,0,0,0,0
1700101E01Rik,1,6,7,0,2,5,6
1700101I11Rik,1,1,0,4,1,2,1
1700101O22Rik,0,0,0,0,0,0,0
1700102H20Rik,10,9,9,5,3,4,3
1700102P08Rik,11,7,5,6,11,11,4
1700104L18Rik,0,0,0,0,0,0,0
1700105P06Rik,1,0,0,1,0,0,0
1700106J16Rik,0,0,0,0,0,0,0
1700108F19Rik,0,0,0,0,0,1,2
1700108J01Rik,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,1,0,0,0
1700109G15Rik,0,0,0,0,0,0,0
1700109H08Rik,34,23,37,7,21,19,29
1700109I08Rik,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0
1700110C19Rik,2,1,0,1,0,0,2
1700110I01Rik,0,0,0,0,0,0,0
1700110I07Rik,0,0,0,0,0,0,0
1700110K17Rik,0,0,0,1,0,1,2
1700111N16Rik,0,0,0,0,0,0,0
1700112E06Rik,14,8,19,20,8,8,6
1700112H15Rik,0,0,2,0,0,0,0
1700112J05Rik,0,0,0,0,0,0,0
1700112J16Rik,0,2,5,2,2,1,2
1700113A16Rik,11,12,10,15,8,4,11
1700113B09Rik,0,0,0,0,0,0,0
1700113H08Rik,14,11,28,22,11,10,18
1700116B05Rik,0,0,0,0,0,0,0
1700119H24Rik,0,0,0,0,0,0,0
1700120C14Rik,241,261,378,122,127,128,77
1700120E14Rik,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0
1700120K04Rik,0,0,0,0,1,3,0
1700121L16Rik,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0
1700122C19Rik,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,1
1700123I01Rik,0,6,0,4,0,1,0
1700123J17Rik,0,0,0,0,1,0,0
1700123K08Rik,0,0,0,0,0,0,0
1700123L14Rik,7,0,4,3,8,1,0
1700123M08Rik,64,87,163,152,71,71,92
1700123O12Rik,0,0,0,0,0,0,0
1700123O20Rik,168,159,184,119,142,116,116
1700123O21Rik,0,0,0,0,0,0,0
1700124L16Rik,3,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0
1700128A07Rik,1,0,1,0,0,0,1
1700128F08Rik,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0
1810006J02Rik,1,2,0,2,0,0,0
1810007C17Rik,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0
1810008I18Rik,1,1,1,3,0,1,0
1810009A15Rik,0,0,0,3,0,0,2
1810009J06Rik,0,0,0,0,0,0,0
1810010D01Rik,0,0,3,0,0,0,5
1810010H24Rik,28,12,20,15,15,12,12
1810011H11Rik,14,11,21,7,5,9,16
1810011O10Rik,646,638,503,758,892,619,391
1810012K16Rik,1,6,0,0,6,3,1
1810013A23Rik,0,0,1,0,1,1,1
1810013L24Rik,1215,1207,1610,1163,1399,1031,902
1810014B01Rik,478,462,490,361,444,164,208
1810018F18Rik,0,0,0,0,0,0,0
1810019D21Rik,0,0,0,2,0,0,0
1810020O05Rik,0,0,0,0,0,0,0
1810021B22Rik,33,17,39,39,27,29,26
1810022K09Rik,330,376,280,228,297,110,122
1810024B03Rik,2,2,8,2,9,10,8
1810026B05Rik,203,196,195,186,195,75,92
1810026J23Rik,2110,1945,3097,2689,2738,2296,2614
1810030O07Rik,301,301,357,242,293,302,249
1810032O08Rik,48,51,24,40,19,38,32
1810034E14Rik,5,8,24,2,13,11,4
1810037I17Rik,476,564,301,355,365,157,171
1810041H14Rik,4,6,4,13,5,3,8
1810041L15Rik,91,53,70,27,43,28,35
1810043G02Rik,78,82,115,111,63,74,90
1810043H04Rik,187,228,189,153,110,233,174
1810044D09Rik,56,53,57,53,46,44,53
1810046K07Rik,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0
1810055G02Rik,254,250,315,117,224,259,218
1810058I24Rik,941,895,785,581,672,488,527
1810062G17Rik,1,0,3,0,2,0,0
1810062O18Rik,3,2,5,6,6,4,4
1810063I02Rik,0,0,0,0,0,0,0
1810064F22Rik,0,0,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0
2010001A14Rik,21,24,17,10,9,11,19
2010001E11Rik,3,5,4,4,2,2,0
2010003K11Rik,0,0,1,0,0,0,0
2010005H15Rik,0,0,0,0,0,0,0
2010009K17Rik,0,0,0,0,0,0,0
2010010A06Rik,0,0,0,0,0,0,0
2010012O05Rik,405,392,477,324,403,231,212
2010016I18Rik,0,1,0,0,0,0,0
2010106C02Rik,0,0,0,0,0,0,0
2010106E10Rik,0,2,0,0,0,2,0
2010107E04Rik,5450,5517,3119,3320,4363,1990,1938
2010107G12Rik,0,0,0,0,0,2,1
2010107G23Rik,11,9,18,11,12,19,17
2010109A12Rik,0,4,4,0,0,1,0
2010109I03Rik,1,1,3,1,0,0,0
2010111I01Rik,1464,1265,1014,827,1057,904,777
2010204K13Rik,18,13,9,3,16,11,13
2010300C02Rik,20,23,32,29,32,25,31
2010308F09Rik,0,0,0,0,0,0,0
2010310C07Rik,0,0,0,0,2,0,0
2010315B03Rik,210,195,246,164,201,111,106
2010320M18Rik,169,277,190,145,156,183,151
2200002D01Rik,12,27,11,16,5,27,10
2200002J24Rik,0,0,0,0,0,0,0
2210010C04Rik,0,0,0,0,0,0,0
2210011C24Rik,40,75,53,26,30,17,15
2210013O21Rik,214,235,219,149,163,150,122
2210015D19Rik,909,860,584,437,1067,791,665
2210016F16Rik,357,415,316,360,298,313,241
2210016L21Rik,391,371,482,286,319,243,225
2210018M11Rik,457,421,580,330,478,447,367
2210019I11Rik,0,0,0,0,0,0,0
2210039B01Rik,11,8,10,4,4,6,11
2210404E10Rik,0,0,0,0,0,0,0
2210404O09Rik,7,19,13,9,13,5,15
2210406O10Rik,4,7,6,2,5,1,3
2210407C18Rik,0,0,0,2,1,1,0
2210408F21Rik,426,502,424,341,524,382,349
2210408I21Rik,35,65,80,58,75,32,45
2210409D07Rik,1,0,2,6,0,0,0
2210409E12Rik,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0
2210416O15Rik,9,4,6,1,3,6,2
2210417A02Rik,0,0,1,0,0,0,0
2210420H20Rik,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0
2300005B03Rik,0,3,5,2,0,4,1
2300009A05Rik,249,240,301,219,187,150,137
2310001H17Rik,302,322,158,113,276,234,222
2310001K24Rik,9,9,22,21,12,5,9
2310002D06Rik,7,4,1,3,5,1,1
2310002F09Rik,0,0,2,0,0,1,0
2310002L09Rik,2641,1373,2188,2038,2519,933,1012
2310003N18Rik,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0
2310007B03Rik,0,0,0,0,0,0,0
2310008N11Rik,76,3,44,41,105,28,37
2310009A05Rik,95,131,86,73,71,68,47
2310009B15Rik,106,119,113,96,85,65,87
2310010G23Rik,12,5,2,15,2,6,3
2310010J17Rik,39,43,42,40,32,30,33
2310011J03Rik,196,254,238,145,116,209,158
2310015A10Rik,398,392,461,325,375,291,359
2310015D24Rik,361,300,589,409,651,482,343
2310016D03Rik,2,2,77,75,5,25,28
2310020H05Rik,49,37,11,20,27,51,17
2310022A10Rik,1840,1726,1834,1207,1509,1671,1465
2310022B05Rik,716,777,818,559,530,531,461
2310030A07Rik,0,0,0,0,0,0,0
2310030G06Rik,143,112,55,117,147,110,95
2310033P09Rik,84,101,107,56,63,80,56
2310034C09Rik,0,0,0,0,0,0,0
2310034G01Rik,8,7,11,7,14,7,4
2310034O05Rik,0,0,0,0,0,0,0
2310035C23Rik,219,163,404,194,277,175,194
2310036O22Rik,1000,938,1063,719,698,509,522
2310039H08Rik,185,273,249,204,158,183,197
2310039L15Rik,10,7,25,9,17,13,8
2310040G24Rik,2263,1736,1502,1123,1398,1173,1157
2310043L19Rik,15,20,3,9,25,3,2
2310043O21Rik,0,1,0,0,0,0,0
2310045N01Rik,261,254,394,231,318,245,196
2310045n01rik-mef2b,0,0,0,0,0,0,0
2310047M10Rik,412,478,586,421,439,421,440
2310050C09Rik,0,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0,0
2310057M21Rik,677,393,457,439,577,325,203
2310057N15Rik,0,0,0,0,0,0,0
2310061I04Rik,1746,1646,1920,1439,1639,1152,1132
2310061N02Rik,0,0,0,0,0,0,0
2310065F04Rik,5084,3675,3782,2730,4933,4560,3745
2310067B10Rik,3250,2724,4323,2540,3225,4044,3507
2310068J16Rik,16,15,21,18,7,6,7
2310069B03Rik,18,32,41,34,32,17,15
2310069G16Rik,5,2,9,1,2,6,3
2310075C17Rik,116,109,64,59,127,49,54
2310079G19Rik,0,1,0,0,0,1,0
2310081J21Rik,0,1,0,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0
2410002F23Rik,193,191,229,134,106,143,124
2410003L11Rik,0,0,0,0,0,0,0
2410004B18Rik,358,349,348,263,255,142,157
2410004I01Rik,0,1,2,1,1,0,0
2410004P03Rik,0,0,3,0,0,1,0
2410006H16Rik,74,75,63,118,46,71,71
2410012E07Rik,0,0,0,0,0,0,0
2410015M20Rik,1019,1040,669,590,662,703,598
2410016O06Rik,81,93,129,73,70,77,81
